passportArea,weight,currentTeamId,birthDate,height,role,wyId,foot,shortName
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",65,2482.0,1998-06-10,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",367621,right,D. Geiger
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",79,3789.0,1989-06-09,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",105523,left,Danilo Avelar
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,677.0,1988-09-10,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",105541,left,Lucas P\u00e9rez
"{'name': 'Ukraine', 'id': '804', 'alpha3code': 'UKR', 'alpha2code': 'UA'}",87,677.0,1992-12-09,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",105587,right,M. Koval
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",86,677.0,1988-09-07,192,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7302,right,Albentosa
"{'name': 'Ukraine', 'id': '804', 'alpha3code': 'UKR', 'alpha2code': 'UA'}",70,4513.0,1990-04-01,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",105612,right,S. Rybalka
"{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",70,683.0,1988-10-10,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",105616,right,B. Ideye
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",78,2451.0,1991-03-16,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",105619,right,A. Mehmedi
"{'name': 'Ukraine', 'id': '804', 'alpha3code': 'UKR', 'alpha2code': 'UA'}",81,2447.0,1989-10-23,189,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",105622,left,A. Yarmolenko
"{'name': 'Slovakia', 'id': '703', 'alpha3code': 'SVK', 'alpha2code': 'SK'}",79,3161.0,1995-02-11,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",138408,right,M. \u0160kriniar
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",74,2453.0,1994-10-21,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",269490,left,F. Kath
"{'name': 'Ukraine', 'id': '804', 'alpha3code': 'UKR', 'alpha2code': 'UA'}",74,,1994-01-22,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",138493,right,V. Yurchenko
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",73,3165.0,1997-06-12,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",400684,right,S. Tanasijevi\u0107
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",66,5655.0,1984-12-02,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",86340,right,C. S\u00e1nchez
"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",88,4487.0,1994-06-15,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",269676,left,V. Janssen
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",72,3770.0,1991-10-10,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",40301,left,Lucas Lima
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",88,12510.0,1990-04-21,191,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",50411,right,A. Prijovi\u0107
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",74,696.0,1986-04-26,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7585,left,Manu Garc\u00eda
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",72,691.0,1993-08-26,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",7623,right,L\u00e9o Baptist\u00e3o
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,674.0,1995-01-24,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",302542,right,Nacho Vidal
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,692.0,1997-01-07,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",302550,left,Brais M\u00e9ndez
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",70,3767.0,1996-11-29,179,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",237034,right,Gon\u00e7alo Guedes
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",0,3776.0,1999-04-21,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",499200,,B. V\u00e9rit\u00e9
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",74,682.0,1990-11-24,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3529,right,Mario
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",75,2460.0,1997-04-11,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",302600,right,S. Serdar
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",92,5656.0,1987-06-06,195,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",40536,right,C\u00e1ssio
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,5657.0,1986-11-05,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",40538,left,Leandro Cast\u00e1n
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",75,3767.0,1994-05-14,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",40539,right,Marquinhos
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",65,3772.0,1999-02-26,170,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",499295,right,T. Carrique
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",71,9174.0,1988-07-25,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",40550,right,Paulinho
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",82,4622.0,1994-11-08,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",40574,left,D\u00f3ria
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",77,677.0,1991-04-05,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",40614,right,Guilherme
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",83,1633.0,1985-04-18,190,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",7847,right,\u0141. Fabia\u0144ski
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",88,698.0,1992-09-02,195,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",7848,right,E. Mart\u00ednez
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",84,3159.0,1990-04-18,196,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",7849,right,W. Szcz\u0119sny
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",87,3204.0,1987-01-18,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7850,right,J. Djourou
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",80,683.0,1992-09-28,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7857,left,Miquel
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",72,3219.0,1983-02-14,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7858,right,B. Sagna
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",80,676.0,1985-11-14,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7860,left,T. Vermaelen
"{'name': 'Reunion', 'id': '638', 'alpha3code': 'REU', 'alpha2code': 'RE'}",74,674.0,1991-05-13,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7864,right,F. Coquelin
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,3315.0,1997-07-16,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",302798,right,F. Cassata
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",86,1610.0,1985-12-19,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7887,right,G. Cahill
"{'name': 'Chile', 'id': '152', 'alpha3code': 'CHL', 'alpha2code': 'CL'}",76,9624.0,1996-04-05,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",401104,right,T. Rodr\u00edguez
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",71,2446.0,1993-07-20,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",40657,left,Wendell
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",75,3772.0,1996-01-28,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",237267,right,M. Gaji\u0107
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",82,1612.0,1996-04-13,191,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",237268,right,M. Gruji\u0107
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",77,695.0,1996-08-13,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",237269,right,S. Luki\u0107
"{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",83,9132.0,1987-04-22,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7898,right,J. Obi Mikel
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",77,2457.0,1985-08-05,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",7904,right,S. Kalou
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",94,1611.0,1993-05-13,190,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",7905,left,R. Lukaku
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",79,679.0,1984-03-20,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",7908,right,Fernando Torres
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",82,1611.0,1990-11-07,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",7910,right,David de Gea
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",71,1611.0,1992-02-21,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7918,right,P. Jones
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",78,3766.0,1990-07-09,172,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7920,right,Rafael
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",72,3162.0,1986-11-17,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7926,right,Nani
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",65,1611.0,1992-12-15,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7934,right,J. Lingard
"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",84,1611.0,1993-03-15,191,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7936,right,P. Pogba
"{'name': 'Jamaica', 'id': '388', 'alpha3code': 'JAM', 'alpha2code': 'JM'}",65,1611.0,1985-07-09,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7939,right,A. Young
"{'name': 'Mexico', 'id': '484', 'alpha3code': 'MEX', 'alpha2code': 'MX'}",73,1633.0,1988-06-01,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",7941,right,J. Hern\u00e1ndez
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",73,1609.0,1990-11-26,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",7945,right,D. Welbeck
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",76,16470.0,1982-03-19,194,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",7947,left,B. Jones
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",92,3157.0,1982-08-31,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",7949,right,Pepe Reina
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",92,1632.0,1990-10-07,196,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7954,right,S. Coates
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",0,3799.0,2001-06-06,0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",565016,,R. A\u00eft Nouri
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",67,1612.0,1990-06-17,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7964,right,J. Henderson
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",73,3162.0,1987-01-09,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7965,right,Lucas Leiva
"{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",86,676.0,1987-01-24,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",7972,right,L. Su\u00e1rez
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",77,3161.0,1991-01-02,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7982,right,D. Santon
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",77,3804.0,1992-08-06,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7986,right,M. Abeid
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",84,675.0,1992-02-23,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",40756,right,Casemiro
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",93,687.0,1991-11-23,189,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",40770,right,Willian Jos\u00e9
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",83,3187.0,1990-05-20,186,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",40774,right,Rafael
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",78,680.0,1989-10-12,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",40800,left,Ganso
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",84,8508.0,1990-11-28,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8034,right,D. Boyata
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",69,3162.0,1993-04-15,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",40806,right,Felipe Anderson
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",68,3767.0,1992-02-05,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",40810,right,Neymar
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",82,2463.0,1996-03-12,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",263490,right,S. Guirassy
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",73,3787.0,1996-09-07,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",335763,right,J. Sambia
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",95,1639.0,1993-03-10,196,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8094,right,J. Butland
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,3161.0,1985-01-12,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3543,right,Borja Valero
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",75,3776.0,1983-12-22,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8126,right,Jos\u00e9 Fonte
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",69,3185.0,1990-01-04,174,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8148,left,Iago Falqu\u00e9
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",70,3173.0,2000-04-12,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",434142,left,F. Caligara
"{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",81,10531.0,1988-05-17,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8192,left,M. Olsson
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",67,3197.0,1997-08-11,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",368642,right,G. Crociata
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",75,3158.0,1988-12-15,196,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8200,right,S. N'Zonzi
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",76,695.0,1991-03-23,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8213,left,Rub\u00e9n Rochina
"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",77,13897.0,1986-06-19,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",55983,right,R. Sigur\u00f0sson
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",85,1611.0,1987-11-22,194,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8249,right,M. Fellaini
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,3172.0,1990-10-10,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",41034,right,Rafael Tol\u00f3i
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",70,,1984-03-24,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8268,left,B. Assou-Ekotto
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",83,1625.0,1990-05-28,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8277,right,K. Walker
"{'name': 'Wales', 'id': '0', 'alpha3code': 'XWA', 'alpha2code': ''}",81,675.0,1989-07-16,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8278,left,G. Bale
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",66,675.0,1985-09-09,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8287,right,L. Modri\u0107
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",78,3776.0,1992-03-15,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",41056,right,Thiago Mendes
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",75,3219.0,1989-03-15,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8291,right,Sandro
"{'name': 'Jamaica', 'id': '388', 'alpha3code': 'JAM', 'alpha2code': 'JM'}",76,1624.0,1990-07-02,174,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8292,left,D. Rose
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",74,7847.0,1989-05-11,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8297,left,G. dos Santos
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",83,3158.0,1985-11-10,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8306,left,A. Kolarov
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",85,1625.0,1986-04-10,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8307,right,V. Kompany
"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",79,2457.0,1994-12-02,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8309,left,K. Rekik
"{'name': 'Montenegro', 'id': '499', 'alpha3code': 'MNE', 'alpha2code': 'ME'}",80,679.0,1991-01-08,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8311,right,S. Savi\u0107
"{'name': 'Suriname', 'id': '740', 'alpha3code': 'SUR', 'alpha2code': 'SR'}",72,2460.0,1984-11-30,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8315,right,N. de Jong
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",67,1625.0,1986-01-08,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8317,left,David Silva
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",69,676.0,1994-01-06,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8323,right,Denis Su\u00e1rez
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",70,1625.0,1988-06-02,173,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8325,right,S. Ag\u00fcero
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",88,3775.0,1990-08-12,189,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8326,right,M. Balotelli
"{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",84,3158.0,1986-03-17,193,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8327,right,E. D\u017eeko
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",86,3772.0,1991-06-21,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",41127,right,Pablo
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",78,1614.0,1984-08-03,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8410,right,M. Jedinak
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",65,12057.0,1996-01-21,167,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",285396,right,C. Pav\u00f3n
"{'name': 'Guyana', 'id': '328', 'alpha3code': 'GUY', 'alpha2code': 'GY'}",60,1625.0,1989-11-21,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8464,left,F. Delph
"{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",73,4488.0,1992-12-25,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",139548,right,O. Onazi
"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",76,1631.0,1986-11-05,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8480,right,K. Schmeichel
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",87,1612.0,1988-03-06,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8514,right,S. Mignolet
"{'name': 'Egypt', 'id': '818', 'alpha3code': 'EGY', 'alpha2code': 'EG'}",78,1614.0,1987-09-09,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8525,right,Ahmed El Mohamady
"{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",70,6716.0,1985-06-06,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8529,right,S. Larsson
"{'name': 'Benin', 'id': '204', 'alpha3code': 'BEN', 'alpha2code': 'BJ'}",72,4494.0,1984-06-01,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8533,right,S. Sess\u00e8gnon
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",79,674.0,1990-11-26,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",41363,right,Gabriel
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",75,1610.0,1990-12-12,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8625,right,V. Moses
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",88,2449.0,1989-04-07,193,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8628,right,F. Di Santo
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",79,1631.0,1993-03-05,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8653,right,H. Maguire
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",74,680.0,1997-04-14,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",336371,left,Guilherme Arana
"{'name': 'Ireland Republic', 'id': '372', 'alpha3code': 'IRL', 'alpha2code': 'IE'}",86,1624.0,1993-07-28,188,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8717,right,H. Kane
